cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcHAXS	0	0
bcHAXV	0	0
bcHBBO	1	0
bcHBDI	0	0
bcHBMP	1	1
bcHBMT	0	0
bcHBNB	0	1
bcHBQF	0	0
bcHBRJ	6	0
bcHBSC	0	4
bcHBSQ	0	0
bcHBSS	1	0
bcHBTD	92	1
bcHBWL	0	0
bcHCBJ	0	1
bcHCGK	0	0
bcHCHM	1	0
bcHCIQ	3	0
bcHCLD	0	1
bcHCLE	0	2
bcHCLO	1	19
bcHCMW	46	24
bcHCMY	0	4
bcHCOQ	1	0
bcHCQB	27	1
bcHCQM	11	1
bcHCRF	0	0
bcHCUQ	0	1
bcHCZW	0	0
bcHDAD	2	0
bcHDDT	63	0
bcHDHH	0	1
bcHDLA	0	0
bcHDLS	1	0
bcHDOG	0	0
bcHDQP	0	1
bcHDSL	0	0
bcHDUE	1	0
bcHDWG	0	1
bcHDWR	0	1
bcHDWV	0	0
bcHDZC	114	1
bcHDZR	1	0
bcHEAF	1	0
bcHECT	42	0
bcHEDA	5	0
bcHEDZ	1	0
bcHEEA	2	1
bcHEEC	28	8
bcHEEX	0	0
bcHEIJ	0	1
bcHEIL	0	1
bcHEJB	2	1
bcHEJE	1	0
bcHEKA	56	0
bcHEOO	0	0
bcHEUL	1	61
bcHEUP	0	1
bcHEVJ	1	0
bcHEXC	0	0
bcHEXO	0	0
bcHEYQ	1	2
bcHEZG	0	1
bcHFLW	2	0
bcHFMZ	2	1
bcHFNN	7	1
bcHFNS	0	2
bcHFOI	0	0
bcHFOJ	0	1
bcHFQM	1	1
bcHFRU	0	0
bcHFSS	2	0
bcHFTO	0	0
bcHFUB	29	1
bcHFUC	0	0
bcHFVS	0	1
bcHFVZ	4	73
bcHFXO	0	0
bcHGAQ	0	0
bcHGAX	0	0
bcHGBF	0	0
bcHGCD	0	0
bcHGEA	0	0
bcHGGD	0	0
bcHGHJ	15	0
bcHGOQ	0	0
bcHGQP	18	4
bcHGQQ	2	0
bcHGQS	22	71
bcHGRG	0	2
bcHGRH	0	0
bcHGRM	0	0
bcHGRZ	2	0
bcHGTJ	0	0
bcHGXQ	0	0
bcHGZS	0	0
bcHHAH	0	0
bcHHEL	0	0
bcHHET	0	0
bcHHEW	0	0
bcHHKO	36	0
bcHHMX	0	0
bcHHOR	0	0
bcHHSW	0	0
bcHHTH	0	0
bcHHTP	0	1
bcHHXN	0	0
bcHIAY	0	4
bcHICM	1	0
bcHIDF	0	0
bcHIFB	0	1
bcHIHX	0	0
bcHIIX	0	0
bcHIJS	0	0
bcHILY	1	0
bcHIMI	0	0
bcHIMZ	0	0
bcHINL	0	0
bcHINY	0	0
bcHIQN	0	0
bcHIRI	0	0
bcHITB	1	0
bcHIUI	1	0
bcHIVM	0	0
bcHIWY	0	0
bcHIXC	1	0
bcHJAG	2	0
bcHJAQ	6	0
bcHJAZ	0	2
bcHJCI	0	0
bcHJCT	2	0
bcHJHP	0	0
bcHJIB	2	0
bcHJII	68	2
bcHJIJ	0	0
bcHJLU	0	1
bcHJLX	1	0
bcHJLY	8	0
bcHJNC	0	1
bcHJNJ	1	0
bcHJOT	62	0
bcHJOY	0	0
bcHJSZ	2	0
bcHJTI	0	0
bcHJTX	0	0
bcHJUQ	1	0
bcHJVB	1	0
bcHJWE	0	0
bcHJWN	0	0
bcHJYP	0	0
bcHJYS	0	1
bcHJZF	2	8
bcHJZZ	1	0
bcHKAO	1	0
bcHKAV	73	0
bcHKAZ	0	1
bcHKCN	0	2
bcHKFK	0	0
bcHKGM	0	1
bcHKHB	0	1
bcHKIM	0	0
bcHKIS	1	0
bcHKMD	9	2
bcHKNE	25	0
bcHKOF	0	0
bcHKPS	0	0
bcHKQS	0	1
bcHKSH	1	1
bcHKVA	1	0
bcHKVC	15	0
bcHKVF	13	0
bcHKVW	0	24
bcHKWC	0	0
bcHKYS	1	0
bcHLEA	0	0
bcHLEH	0	0
bcHLFL	0	0
bcHLFO	0	0
bcHLGE	0	0
bcHLGS	1	1
bcHLIE	1	0
bcHLJH	1	0
bcHLJR	1	0
bcHLOK	0	0
bcHLRI	0	0
bcHLSF	0	0
bcHLSU	1	1
bcHLUB	2	1
bcHLUE	1	1
bcHLUL	1	0
bcHLUN	3	1
bcHLUT	0	0
bcHLVM	140	0
bcHLWQ	2	1
bcHLXM	0	0
bcHLYA	2	2
bcHLYC	2	0
bcHMAG	1	0
bcHMCF	0	1
bcHMFF	2	0
bcHMHD	0	0
bcHMHF	0	0
bcHMJL	0	0
bcHMLX	34	0
bcHMPI	0	0
bcHMTE	0	68
bcHMTJ	0	0
bcHMUI	1	0
bcHMWD	0	0
bcHMWI	0	0
bcHMZG	59	1
bcHNBG	6	0
bcHNBZ	1	0
bcHNCG	0	0
bcHNEM	0	54
bcHNKX	0	0
bcHNLC	18	0
bcHNUD	0	0
bcHNXE	0	0
bcHNZJ	1	1
bcHOAB	21	0
bcHOFL	0	0
bcHOFO	0	0
bcHOGE	0	0
bcHOIF	0	1
bcHOJU	0	0
bcHOLG	0	0
bcHOOB	1	51
bcHOOH	0	1
bcHOOU	0	0
bcHOPN	0	0
bcHOQB	0	0
bcHORT	0	0
bcHORU	0	0
bcHOSA	1	0
bcHOTK	55	0
bcHOUH	0	0
bcHPAN	0	0
bcHPDO	1	0
bcHPDS	0	0
bcHPFK	0	0
bcHPGK	0	0
bcHPHP	36	0
bcHPJE	1	0
bcHPLN	0	0
bcHPMA	85	0
bcHPPK	0	0
bcHPRD	0	0
bcHPSH	0	0
bcHPTK	0	0
bcHPYI	0	0
bcHPYX	0	0
bcHPYY	1	0
bcHQAG	0	7
bcHQBI	0	0
bcHQEH	0	0
bcHQGM	3	0
bcHQHA	0	0
bcHQHL	0	0
bcHQHN	1	66
bcHQIP	1	0
bcHQIT	0	0
bcHQMG	1	0
bcHQMS	9	0
bcHQNG	31	0
bcHQNS	0	0
bcHQOD	4	40
bcHQSA	44	0
bcHQVH	0	16
bcHQWC	1	0
bcHQWM	2	0
bcHQXJ	0	0
bcHQYP	0	0
bcHRAP	0	0
bcHRBE	1	0
bcHRBL	1	0
bcHRBM	0	0
bcHRBX	0	0
bcHRCA	0	0
bcHRCZ	3	0
bcHRHD	1	0
bcHRKD	1	0
bcHRKQ	0	0
bcHRLW	79	2
bcHRMA	76	0
bcHRMG	46	1
bcHRMV	34	0
bcHROQ	31	0
bcHRPJ	0	0
bcHRPT	48	0
bcHRQJ	74	0
bcHRQP	0	0
bcHRQR	0	0
bcHRSB	84	0
bcHRUD	0	32
bcHRVF	0	0
bcHRWN	0	0
bcHRWR	5	0
bcHRXO	0	25
bcHRXP	116	0
bcHRXR	1	0
bcHRXW	2	1
bcHRZX	1	0
bcHSDH	0	0
bcHSFA	0	0
bcHSFR	1	0
bcHSGI	0	0
bcHSHR	0	0
bcHSKT	0	0
bcHSOB	0	49
bcHSOD	0	0
bcHSOI	0	0
bcHSPL	2	0
bcHSQB	0	37
bcHSQS	38	0
bcHSXK	0	0
bcHSZJ	0	0
bcHTAM	1	11
bcHTBL	38	1
bcHTDE	0	0
bcHTDH	0	0
bcHTDM	23	0
bcHTFA	0	0
bcHTFG	1	0
bcHTPJ	0	14
bcHTRU	0	2
bcHTVP	0	0
bcHTXE	0	39
bcHUCH	0	0
bcHUDJ	1	0
bcHUEY	32	0
bcHUFB	0	0
bcHUGD	0	0
bcHUGM	0	0
bcHUGR	0	0
bcHUGY	0	0
bcHUHC	0	0
bcHUID	19	0
bcHUKD	23	0
bcHUKR	61	0
bcHUOD	0	0
bcHUPY	0	0
bcHURL	0	0
bcHUTJ	0	0
bcHUVE	1	0
bcHUVR	0	0
bcHUVS	80	0
bcHUWK	9	0
bcHVAX	0	0
bcHVFI	0	0
bcHVFL	37	10
bcHVHP	47	18
bcHVJW	0	0
bcHVKA	0	1
bcHVKC	1	0
bcHVKD	0	0
bcHVKZ	0	0
bcHVNH	1	0
bcHVNS	31	143
bcHVNT	2	0
bcHVON	2	1
bcHVPQ	0	0
bcHVPV	0	0
bcHVTY	0	0
bcHVWP	0	0
bcHVYL	0	0
bcHWAK	0	1
bcHWAQ	0	0
bcHWBJ	0	0
bcHWJJ	0	0
bcHWQK	0	0
bcHWQL	0	0
bcHWWD	1	0
bcHWXB	1	0
bcHWYG	2	0
bcHWZT	3	1
bcHXBA	0	0
bcHXBZ	0	0
bcHXCB	1	0
bcHXCE	0	0
bcHXCF	0	1
bcHXCI	1	1
bcHXDL	6	0
bcHXDS	0	0
bcHXER	1	0
bcHXGE	1	0
bcHXGI	0	0
bcHXHL	1	0
bcHXIJ	49	0
bcHXLS	36	37
bcHXNA	0	0
bcHXPJ	0	0
bcHXPM	0	0
bcHXQM	0	0
bcHXQV	1	0
bcHXRH	0	0
bcHXSO	0	0
bcHXVW	0	1
bcHXVZ	0	0
bcHXWY	0	0
bcHXXI	0	0
bcHXZB	1	0
bcHXZQ	24	0
bcHYAL	0	0
bcHYBA	0	0
bcHYBY	27	0
bcHYBZ	0	0
bcHYDG	0	0
bcHYDX	13	0
bcHYFE	0	0
bcHYFV	0	0
bcHYFW	0	0
bcHYGX	24	0
bcHYJW	0	0
bcHYKO	0	0
bcHYLB	0	0
bcHYNK	0	0
bcHYNT	10	28
bcHYVF	0	0
bcHYVT	47	79
bcHYVY	1	28
bcHYWA	0	33
bcHYZG	3	38
bcHYZK	0	0
bcHZAG	1	0
bcHZAJ	0	32
bcHZAZ	0	0
bcHZBB	0	1
bcHZBD	0	0
bcHZFB	0	0
bcHZHX	2	1
bcHZIP	0	0
bcHZIY	1	0
bcHZJJ	2	0
bcHZKI	13	0
bcHZPA	1	1
bcHZPJ	0	0
bcHZQX	0	0
bcHZRG	0	0
bcHZVY	53	1
bcHZXV	0	0
bcHZYE	0	0
bcHZZR	44	0
bcHZZY	1	0
bcIABW	1	0
bcIABZ	0	0
bcIAKL	0	0
bcIAMI	0	0
bcIAML	0	0
bcIAMY	0	0
bcIANQ	0	0
bcIAWP	0	1
bcIAXO	0	0
bcIBAH	9	1
bcIBAQ	20	3
bcIBBC	2	0
bcIBBJ	1	0
bcIBDY	9	0
bcIBHG	31	0
bcIBHI	0	0
bcIBKY	0	1
bcIBNB	0	0
bcIBOB	0	0
bcIBPO	0	0
bcIBQF	1	1
bcIBQK	1	0
bcIBQL	0	0
bcIBQM	0	0
bcIBQP	0	0
bcIBRK	0	0
bcIBTD	0	0
bcIBUR	1	0
bcIBVD	0	0
bcIBVG	0	0
bcIBWC	1	0
bcIBZB	46	0
bcICCS	0	0
bcICEK	0	0
bcICFP	0	0
bcICGN	0	0
bcICJE	0	0
bcICKR	0	0
bcICLJ	1	0
bcICOK	0	0
bcICQQ	0	0
bcICSV	0	0
bcICTD	0	0
bcICTN	1	0
bcICTZ	0	0
bcICUG	0	0
bcICYV	0	0
bcICZQ	0	0
bcIDFX	0	0
bcIDHG	42	0
bcIDHY	0	0
bcIDMO	15	0
bcIDMQ	4	0
bcIDOK	1	0
bcIDQD	1	0
bcIDRH	0	0
bcIDRM	0	0
bcIDRY	0	0
bcIDWY	1	0
bcIDXB	0	0
bcIDXF	1	1
bcIDXN	0	0
bcIDYP	3	0
bcIDYS	1	34
bcIEAV	2	1
bcIEBK	48	0
bcIECI	0	0
bcIEDA	0	0
bcIEDI	2	0
bcIEJM	0	0
bcIEKN	0	0
bcIELB	4	3
bcIELS	44	0
bcIENZ	1	0
bcIEVD	2	1
bcIEVQ	30	49
bcIEWP	0	1
bcIEWZ	0	0
bcIEXA	0	27
bcIEZT	1	37
bcIFAM	0	0
bcIFAP	0	0
bcIFBK	23	0
bcIFEO	2	0
bcIFFH	2	0
bcIFGY	0	0
bcIFIT	1	0
bcIFKB	1	0
bcIFKK	2	3
bcIFMX	0	0
bcIFNW	0	0
bcIFPN	0	0
bcIFQM	2	0
bcIFRA	0	0
bcIFSF	0	2
bcIFTF	0	48
bcIFXL	0	0
bcIFZP	1	1
bcIGBN	0	0
bcIGDF	8	1
bcIGEM	0	57
bcIGHG	0	0
bcIGHN	0	35
bcIGJG	1	0
bcIGPG	1	0
bcIGPT	0	13
bcIGRT	0	0
bcIGSU	0	0
bcIGTE	0	10
bcIGTJ	0	0
bcIGTQ	1	0
bcIGXG	4	0
bcIGYE	0	0
bcIGYQ	0	0
bcIHCA	0	0
bcIHFA	0	0
bcIHHW	0	0
bcIHIB	0	1
bcIHKX	0	0
bcIHLD	0	0
bcIHLE	8	0
bcIHLT	1	0
bcIHOF	1	0
bcIHOO	30	0
bcIHPE	2	2
bcIHQC	4	0
bcIHRW	42	0
bcIHTW	0	1
bcIHVL	2	0
bcIHWL	1	1
bcIHWX	0	1
bcIHXA	0	19
bcIHYL	0	0
bcIHZA	0	30
bcIHZQ	0	0
bcIICH	1	0
bcIIEC	48	1
bcIIHG	1	0
bcIILJ	0	0
bcIILO	0	0
bcIION	59	0
bcIISQ	11	0
bcIISV	0	0
bcIJAL	0	0
bcIJBC	8	0
bcIJGA	0	0
bcIJNU	64	1
bcIJOX	0	0
bcIJPU	0	0
bcIJYM	0	1
bcIKDA	0	0
