cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcHVCT	0	0
bcHVCV	0	0
bcHVJW	0	0
bcHVLE	2	0
bcHVNS	0	0
bcHVQO	0	0
bcHVTG	0	0
bcHVZA	0	0
bcHWAD	0	0
bcHWDQ	0	0
bcHWEM	28	0
bcHWJY	0	0
bcHWQD	0	0
bcHWRI	0	0
bcHWTF	2	0
bcHWTO	0	0
bcHWUO	42	0
bcHWVV	0	0
bcHXBZ	2	0
bcHXCE	1	0
bcHXCI	0	0
bcHXCJ	0	0
bcHXCM	0	1
bcHXEK	0	0
bcHXFB	0	0
bcHXGI	0	0
bcHXGR	0	0
bcHXGS	0	2
bcHXHY	0	0
bcHXIM	0	0
bcHXIZ	1	14
bcHXKD	0	0
bcHXLG	35	0
bcHXMH	0	0
bcHXNA	25	0
bcHXPK	1	20
bcHXQV	1	0
bcHXRX	28	1
bcHXSL	1	1
bcHXSQ	0	0
bcHXUD	2	2
bcHXVN	0	0
bcHXWI	0	0
bcHXXM	47	0
bcHXZQ	0	0
bcHYAB	0	29
bcHYBP	0	0
bcHYDX	0	0
bcHYEW	0	0
bcHYFG	0	0
bcHYFL	0	0
bcHYFR	0	1
bcHYFS	2	0
bcHYFV	0	0
bcHYFW	25	1
bcHYGX	1	0
bcHYHA	1	93
bcHYHC	2	1
bcHYIA	38	1
bcHYIC	0	14
bcHYJF	0	31
bcHYKJ	26	3
bcHYKW	0	1
bcHYLK	1	0
bcHYNK	1	0
bcHYNN	1	0
bcHYNW	65	1
bcHYOE	1	1
bcHYPA	0	0
bcHYRQ	26	35
bcHYRW	1	1
bcHYTF	1	20
bcHYTM	1	0
bcHYWH	0	0
bcHYXL	23	0
bcHYYQ	0	0
bcHYZE	80	0
bcHZAG	1	0
bcHZEC	0	0
bcHZGK	0	1
bcHZIY	0	0
bcHZJB	0	0
bcHZJK	0	0
bcHZKF	1	0
bcHZNO	0	0
bcHZPA	0	0
bcHZTX	0	0
bcHZUH	2	0
bcHZUK	0	0
bcHZZA	0	0
bcIACS	0	0
bcIACU	0	0
bcIAGS	5	0
bcIAHD	44	2
bcIAIA	0	0
bcIAKX	77	0
bcIAPC	0	1
bcIAPX	66	116
bcIAQH	0	1
bcIARV	0	1
bcIASK	0	0
bcIAVP	37	13
bcIAXC	42	1
bcIAYA	0	1
bcIAYG	3	0
bcIBBC	0	39
bcIBBF	0	2
bcIBBR	3	0
bcIBHY	0	1
bcIBJF	1	1
bcIBKD	53	0
bcIBKY	0	2
bcIBMJ	0	0
bcIBOB	2	0
bcIBQM	0	0
bcIBQP	1	0
bcIBRK	2	0
bcIBRS	0	0
bcIBTP	0	0
bcIBVW	1	0
bcIBWL	0	0
bcIBZH	35	0
bcICAC	1	0
bcICAH	1	0
bcICAQ	0	0
bcICEG	0	0
bcICEZ	0	0
bcICGB	0	2
bcICIB	0	22
bcICJK	1	1
bcICJP	0	0
bcICKW	1	0
bcICOK	0	10
bcICPE	0	0
bcICQS	1	1
bcICRF	0	1
bcICWR	35	0
bcICYC	0	25
bcICYW	1	0
bcIDBY	0	0
bcIDHJ	0	0
bcIDIE	0	0
bcIDJA	0	0
bcIDMG	0	0
bcIDPJ	1	2
bcIDQL	0	0
bcIDRG	1	0
bcIDRH	0	0
bcIDRM	0	0
bcIDRX	0	0
bcIDSA	1	0
bcIDSE	0	1
bcIDSH	0	0
bcIDSW	1	0
bcIDTH	3	66
bcIDXB	1	1
bcIDXU	0	1
bcIDYE	1	1
bcIDYP	1	0
bcIDYS	1	3
bcIDYU	1	1
bcIDZY	56	2
bcIEBA	0	0
bcIEBV	1	0
bcIEDF	0	0
bcIEDG	0	0
bcIEEW	1	0
bcIEJI	1	2
bcIEMI	1	0
bcIENO	1	0
bcIENR	2	4
bcIEPS	2	0
bcIERJ	0	0
bcIERL	1	0
bcIERT	0	4
bcIESW	0	0
bcIEUY	0	0
bcIEVD	0	0
bcIEVQ	0	43
bcIEWP	0	0
bcIEWZ	0	0
bcIFAO	1	0
bcIFDP	0	0
bcIFDV	60	73
bcIFEF	38	1
bcIFEO	0	0
bcIFGB	0	1
bcIFIR	0	0
bcIFJM	5	0
bcIFKM	1	0
bcIFMM	0	1
bcIFNH	0	0
bcIFOI	0	0
bcIFPI	0	0
bcIFPP	0	0
bcIFPV	0	1
bcIFPW	0	0
bcIFRG	47	3
bcIFUZ	1	0
bcIFWS	0	0
bcIFXJ	0	0
bcIFYT	1	0
bcIFZR	1	0
bcIGAK	1	1
bcIGBW	1	9
bcIGEC	1	0
bcIGEP	2	0
bcIGGC	0	0
bcIGKG	0	1
bcIGLA	1	0
bcIGMI	0	0
bcIGNW	1	28
bcIGPG	29	0
bcIGRT	0	0
bcIGTJ	0	0
bcIGTM	90	0
bcIGTX	32	0
bcIGWI	0	0
bcIGWX	1	0
bcIGZA	0	0
bcIGZZ	2	0
bcIHCE	0	1
bcIHFT	4	0
bcIHHS	1	0
bcIHPY	52	1
bcIHQQ	0	0
bcIHRI	0	0
bcIHRN	0	0
bcIHWU	0	0
bcIHWX	1	0
bcIHXB	2	0
bcIHZO	0	0
bcIHZQ	0	25
bcIIBS	1	0
bcIICH	0	0
bcIIEM	1	0
bcIIGU	0	0
bcIIIV	0	0
bcIILW	0	0
bcIIMQ	0	24
bcIINC	0	3
bcIIOD	8	0
bcIIPS	0	0
bcIIPZ	0	0
bcIIQB	0	0
bcIIQV	0	0
bcIIRU	0	0
bcIITD	0	0
bcIIVO	150	0
bcIIWH	1	0
bcIIXN	19	1
bcIIYF	0	1
bcIIZZ	0	0
bcIJAD	1	0
bcIJAN	0	1
bcIJBQ	0	1
bcIJDT	0	0
bcIJNP	0	0
bcIJPF	0	1
bcIJQH	10	1
bcIJUW	0	0
bcIJUZ	20	0
bcIJVU	85	0
bcIJYZ	0	0
